OrderID,ProductName,CategoryName,Company_Name,UnitPrice,Quantity,Discount,Purchase
11026,Carnarvon Tigers,Seafood,Franchi S.p.A.,62.5,8,0,500.00
11026,Manjimup Dried Apples,Produce,Franchi S.p.A.,53,10,0,530.00
11027,Guaraná Fantástica,Beverages,Bottom-Dollar Markets,4.5,30,0.25,101.25
11027,Tarte au sucre,Confections,Bottom-Dollar Markets,49.3,21,0.25,776.48
11028,Pâté chinois,Meat/Poultry,Königlich Essen,24,35,0,840.00
11028,Raclette Courdavault,Dairy Products,Königlich Essen,55,24,0,1320.00
11029,Gnocchi di nonna Alice,Grains/Cereals,Chop-suey Chinese,38,20,0,760.00
11029,Vegie-spread,Condiments,Chop-suey Chinese,43.9,12,0,526.80
11030,Chang,Beverages,Save-a-lot Markets,19,100,0.25,1425.00
11030,Chef Anton's Gumbo Mix,Condiments,Save-a-lot Markets,21.35,70,0,1494.50
11030,Raclette Courdavault,Dairy Products,Save-a-lot Markets,55,100,0.25,4125.00
11030,Thüringer Rostbratwurst,Meat/Poultry,Save-a-lot Markets,123.79,60,0.25,5570.55
11031,Chai,Beverages,Save-a-lot Markets,18,45,0,810.00
11031,Flotemysost,Dairy Products,Save-a-lot Markets,21.5,16,0,344.00
11031,Guaraná Fantástica,Beverages,Save-a-lot Markets,4.5,21,0,94.50
11031,Konbu,Seafood,Save-a-lot Markets,6,80,0,480.00
11031,Wimmers gute Semmelknödel,Grains/Cereals,Save-a-lot Markets,33.25,20,0,665.00
11032,Côte de Blaye,Beverages,White Clover Markets,263.5,25,0,6587.50
11032,Inlagd Sill,Seafood,White Clover Markets,19,35,0,665.00
11032,Raclette Courdavault,Dairy Products,White Clover Markets,55,30,0,1650.00
11033,Gudbrandsdalsost,Dairy Products,Richter Supermarkt,36,36,0.1,1166.40
11033,Perth Pasties,Meat/Poultry,Richter Supermarkt,32.8,70,0.1,2066.40
11034,Gula Malacca,Condiments,Old World Delicatessen,19.45,12,0,233.40
11034,Sir Rodney's Scones,Confections,Old World Delicatessen,10,15,0.1,135.00
11034,Sirop d'érable,Condiments,Old World Delicatessen,28.5,6,0,171.00
11035,Chai,Beverages,Suprêmes délices,18,10,0,180.00
11035,Singaporean Hokkien Fried Mee,Grains/Cereals,Suprêmes délices,14,30,0,420.00
11035,Steeleye Stout,Beverages,Suprêmes délices,18,60,0,1080.00
11035,Tourtière,Meat/Poultry,Suprêmes délices,7.45,10,0,74.50
11036,Konbu,Seafood,Drachenblut Delikatessen,6,7,0,42.00
11036,Raclette Courdavault,Dairy Products,Drachenblut Delikatessen,55,30,0,1650.00
11037,Outback Lager,Beverages,Godos Cocina Típica,15,4,0,60.00
11038,Boston Crab Meat,Seafood,Suprêmes délices,18.4,5,0.2,73.60
11038,Filo Mix,Grains/Cereals,Suprêmes délices,7,2,0,14.00
11038,Flotemysost,Dairy Products,Suprêmes délices,21.5,30,0,645.00
11039,Maxilaku,Confections,LINO-Delicateses,20,60,0,1200.00
11039,Ravioli Angelo,Grains/Cereals,LINO-Delicateses,19.5,28,0,546.00
11039,Rössle Sauerkraut,Produce,LINO-Delicateses,45.6,20,0,912.00
11039,Steeleye Stout,Beverages,LINO-Delicateses,18,24,0,432.00
11040,Sir Rodney's Scones,Confections,Great Lakes Food Market,10,20,0,200.00
11041,Chang,Beverages,Chop-suey Chinese,19,30,0.2,456.00
11041,Vegie-spread,Condiments,Chop-suey Chinese,43.9,30,0,1317.00
11042,Gula Malacca,Condiments,Comércio Mineiro,19.45,15,0,291.75
11042,Sirop d'érable,Condiments,Comércio Mineiro,28.5,4,0,114.00
11043,Queso Cabrales,Dairy Products,Spécialités du monde,21,10,0,210.00
11044,Tarte au sucre,Confections,Wolski  Zajazd,49.3,12,0,591.60
11045,Geitost,Dairy Products,Bottom-Dollar Markets,2.5,15,0,37.50
11045,Manjimup Dried Apples,Produce,Bottom-Dollar Markets,53,24,0,1272.00
11046,Mascarpone Fabioli,Dairy Products,Die Wandernde Kuh,32,15,0.05,456.00
11046,Queso Manchego La Pastora,Dairy Products,Die Wandernde Kuh,38,20,0.05,722.00
11046,Steeleye Stout,Beverages,Die Wandernde Kuh,18,18,0.05,307.80
11047,Chai,Beverages,Eastern Connection,18,25,0.25,337.50
11047,Chef Anton's Gumbo Mix,Condiments,Eastern Connection,21.35,30,0.25,480.38
11048,Scottish Longbreads,Confections,Bottom-Dollar Markets,12.5,42,0,525.00
11049,Chang,Beverages,Gourmet Lanchonetes,19,10,0.2,152.00
11049,Queso Manchego La Pastora,Dairy Products,Gourmet Lanchonetes,38,4,0.2,121.60
11050,Lakkalikööri,Beverages,Folk och fä HB,18,50,0.1,810.00
11051,Guaraná Fantástica,Beverages,La maison d'Asie,4.5,10,0.2,36.00
11052,Ipoh Coffee,Beverages,Hanari Carnes,46,30,0.2,1104.00
11052,Sirop d'érable,Condiments,Hanari Carnes,28.5,10,0.2,228.00
11053,Carnarvon Tigers,Seafood,Piccolo und mehr,62.5,35,0.2,1750.00
11053,Mascarpone Fabioli,Dairy Products,Piccolo und mehr,32,20,0,640.00
11053,Wimmers gute Semmelknödel,Grains/Cereals,Piccolo und mehr,33.25,25,0.2,665.00
11054,Geitost,Dairy Products,Cactus Comidas para llevar,2.5,10,0,25.00
11054,Laughing Lumberjack Lager,Beverages,Cactus Comidas para llevar,14,20,0,280.00
11055,Guaraná Fantástica,Beverages,HILARION-Abastos,4.5,15,0,67.50
11055,Manjimup Dried Apples,Produce,HILARION-Abastos,53,20,0,1060.00
11055,NuNuCa Nuß-Nougat-Creme,Confections,HILARION-Abastos,14,15,0,210.00
11055,Ravioli Angelo,Grains/Cereals,HILARION-Abastos,19.5,20,0,390.00
11056,Camembert Pierrot,Dairy Products,Eastern Connection,34,50,0,1700.00
11056,Pâté chinois,Meat/Poultry,Eastern Connection,24,35,0,840.00
11056,Uncle Bob's Organic Dried Pears,Produce,Eastern Connection,30,40,0,1200.00
11057,Outback Lager,Beverages,North/South,15,3,0,45.00
11058,Camembert Pierrot,Dairy Products,Blauer See Delikatessen,34,21,0,714.00
11058,Sir Rodney's Scones,Confections,Blauer See Delikatessen,10,3,0,30.00
11058,Sirop d'érable,Condiments,Blauer See Delikatessen,28.5,4,0,114.00
11059,Alice Mutton,Meat/Poultry,Ricardo Adocicados,39,12,0,468.00
11059,Camembert Pierrot,Dairy Products,Ricardo Adocicados,34,35,0,1190.00
11059,Konbu,Seafood,Ricardo Adocicados,6,30,0,180.00
11060,Camembert Pierrot,Dairy Products,Franchi S.p.A.,34,4,0,136.00
11060,Original Frankfurter grüne Soße,Condiments,Franchi S.p.A.,13,10,0,130.00
11061,Camembert Pierrot,Dairy Products,Great Lakes Food Market,34,15,0,510.00
11062,Outback Lager,Beverages,Reggiani Caseifici,15,12,0.2,144.00
11062,Perth Pasties,Meat/Poultry,Reggiani Caseifici,32.8,10,0.2,262.40
11063,Boston Crab Meat,Seafood,Hungry Owl All-Night Grocers,18.4,40,0.1,662.40
11063,Jack's New England Clam Chowder,Seafood,Hungry Owl All-Night Grocers,9.65,30,0.1,260.55
11063,Sasquatch Ale,Beverages,Hungry Owl All-Night Grocers,14,30,0,420.00
11064,Alice Mutton,Meat/Poultry,Save-a-lot Markets,39,77,0.1,2702.70
11064,Jack's New England Clam Chowder,Seafood,Save-a-lot Markets,9.65,12,0,115.80
11064,Pâté chinois,Meat/Poultry,Save-a-lot Markets,24,4,0.1,86.40
11064,Perth Pasties,Meat/Poultry,Save-a-lot Markets,32.8,25,0.1,738.00
11064,Scottish Longbreads,Confections,Save-a-lot Markets,12.5,55,0,687.50
11065,Nord-Ost Matjeshering,Seafood,LILA-Supermercado,25.89,4,0.25,77.67
11065,Tourtière,Meat/Poultry,LILA-Supermercado,7.45,20,0.25,111.75
11066,Pavlova,Confections,White Clover Markets,17.45,3,0,52.35
11066,Sasquatch Ale,Beverages,White Clover Markets,14,35,0,490.00
11066,Teatime Chocolate Biscuits,Confections,White Clover Markets,9.2,42,0,386.40
11067,Jack's New England Clam Chowder,Seafood,Drachenblut Delikatessen,9.65,9,0,86.85
11068,Ipoh Coffee,Beverages,Queen Cozinha,46,36,0.15,1407.60
11068,Original Frankfurter grüne Soße,Condiments,Queen Cozinha,13,28,0.15,309.40
11068,Rössle Sauerkraut,Produce,Queen Cozinha,45.6,8,0.15,310.08
11069,Chartreuse verte,Beverages,Tortuga Restaurante,18,20,0,360.00
11070,Chai,Beverages,Lehmanns Marktstand,18,40,0.15,612.00
11070,Chang,Beverages,Lehmanns Marktstand,19,20,0.15,323.00
11070,Gorgonzola Telino,Dairy Products,Lehmanns Marktstand,12.5,20,0,250.00
11070,Pavlova,Confections,Lehmanns Marktstand,17.45,30,0.15,444.98
11071,Konbu,Seafood,LILA-Supermercado,6,10,0.05,57.00
11071,Uncle Bob's Organic Dried Pears,Produce,LILA-Supermercado,30,15,0.05,427.50
11072,Chang,Beverages,Ernst Handel,19,8,0,152.00
11072,Jack's New England Clam Chowder,Seafood,Ernst Handel,9.65,40,0,386.00
11072,Valkoinen suklaa,Confections,Ernst Handel,16.25,22,0,357.50
11072,Wimmers gute Semmelknödel,Grains/Cereals,Ernst Handel,33.25,130,0,4322.50
11073,Guaraná Fantástica,Beverages,Pericles Comidas clásicas,4.5,20,0,90.00
11073,Queso Cabrales,Dairy Products,Pericles Comidas clásicas,21,10,0,210.00
11074,Pavlova,Confections,Simons bistro,17.45,14,0.05,232.09
11075,Chang,Beverages,Richter Supermarkt,19,10,0.15,161.50
11075,Lakkalikööri,Beverages,Richter Supermarkt,18,2,0.15,30.60
11075,Spegesild,Seafood,Richter Supermarkt,12,30,0.15,306.00
11076,Grandma's Boysenberry Spread,Condiments,Bon app',25,20,0.25,375.00
11076,Teatime Chocolate Biscuits,Confections,Bon app',9.2,10,0.25,69.00
11076,Tofu,Produce,Bon app',23.25,20,0.25,348.75
11077,Aniseed Syrup,Condiments,Rattlesnake Canyon Grocery,10,4,0,40.00
11077,Camembert Pierrot,Dairy Products,Rattlesnake Canyon Grocery,34,2,0.06,63.92
11077,Chang,Beverages,Rattlesnake Canyon Grocery,19,24,0.2,364.80
11077,Chartreuse verte,Beverages,Rattlesnake Canyon Grocery,18,2,0.05,34.20
11077,Chef Anton's Cajun Seasoning,Condiments,Rattlesnake Canyon Grocery,22,1,0,22.00
11077,Filo Mix,Grains/Cereals,Rattlesnake Canyon Grocery,7,2,0,14.00
11077,Grandma's Boysenberry Spread,Condiments,Rattlesnake Canyon Grocery,25,1,0.02,24.50
11077,Ikura,Seafood,Rattlesnake Canyon Grocery,31,1,0,31.00
11077,Jack's New England Clam Chowder,Seafood,Rattlesnake Canyon Grocery,9.65,3,0,28.95
11077,Konbu,Seafood,Rattlesnake Canyon Grocery,6,4,0,24.00
11077,Louisiana Hot Spiced Okra,Condiments,Rattlesnake Canyon Grocery,17,1,0,17.00
11077,Mascarpone Fabioli,Dairy Products,Rattlesnake Canyon Grocery,32,1,0,32.00
11077,Northwoods Cranberry Sauce,Condiments,Rattlesnake Canyon Grocery,40,2,0.1,72.00
11077,Original Frankfurter grüne Soße,Condiments,Rattlesnake Canyon Grocery,13,2,0,26.00
11077,Pâté chinois,Meat/Poultry,Rattlesnake Canyon Grocery,24,2,0,48.00
11077,Pavlova,Confections,Rattlesnake Canyon Grocery,17.45,2,0.03,33.85
11077,Queso Manchego La Pastora,Dairy Products,Rattlesnake Canyon Grocery,38,2,0.05,72.20
11077,Rhönbräu Klosterbier,Beverages,Rattlesnake Canyon Grocery,7.75,4,0,31.00
11077,Röd Kaviar,Seafood,Rattlesnake Canyon Grocery,15,2,0.01,29.70
11077,Sir Rodney's Marmalade,Confections,Rattlesnake Canyon Grocery,81,1,0.04,77.76
11077,Spegesild,Seafood,Rattlesnake Canyon Grocery,12,3,0.02,35.28
11077,Tofu,Produce,Rattlesnake Canyon Grocery,23.25,1,0.03,22.55
11077,Tunnbröd,Grains/Cereals,Rattlesnake Canyon Grocery,9,2,0,18.00
11077,Uncle Bob's Organic Dried Pears,Produce,Rattlesnake Canyon Grocery,30,1,0.05,28.50
11077,Wimmers gute Semmelknödel,Grains/Cereals,Rattlesnake Canyon Grocery,33.25,2,0.03,64.50
